"X"	"DE"
"22905"	"ENSG00000260352"	FALSE
"22906"	"ENSG00000170537"	TRUE
"22907"	"ENSG00000261465"	FALSE
"22908"	"ENSG00000261357"	FALSE
"22909"	"ENSG00000167186"	FALSE
"22910"	"ENSG00000260430"	FALSE
"22911"	"ENSG00000205730"	TRUE
"22912"	"ENSG00000261759"	TRUE
"22913"	"ENSG00000103528"	FALSE
"22914"	"ENSG00000188477"	FALSE
"22915"	"ENSG00000103534"	FALSE
"22916"	"ENSG00000260592"	FALSE
"22917"	"ENSG00000260934"	FALSE
"22918"	"ENSG00000006007"	FALSE
"22919"	"ENSG00000103540"	TRUE
"22920"	"ENSG00000103544"	FALSE
"22921"	"ENSG00000103550"	FALSE
"22922"	"ENSG00000261312"	FALSE
"22923"	"ENSG00000174628"	FALSE
"22924"	"ENSG00000261195"	FALSE
"22925"	"ENSG00000167191"	FALSE
"22926"	"ENSG00000227624"	FALSE
"22927"	"ENSG00000169347"	FALSE
"22928"	"ENSG00000169340"	FALSE
"22929"	"ENSG00000183747"	FALSE
"22930"	"ENSG00000066813"	FALSE
"22931"	"ENSG00000005187"	FALSE
"22932"	"ENSG00000166743"	FALSE
"22933"	"ENSG00000066654"	TRUE
"22934"	"ENSG00000260510"	FALSE
"22935"	"ENSG00000196678"	FALSE
"22936"	"ENSG00000005189"	FALSE
"22937"	"ENSG00000188215"	TRUE
"22938"	"ENSG00000102897"	FALSE
"22939"	"ENSG00000158486"	FALSE
"22940"	"ENSG00000011638"	TRUE
"22941"	"ENSG00000103310"	FALSE
"22942"	"ENSG00000175311"	FALSE
"22943"	"ENSG00000103316"	FALSE
"22944"	"ENSG00000189149"	TRUE
"22945"	"ENSG00000257403"	FALSE
"22946"	"ENSG00000158482"	FALSE
"22947"	"ENSG00000169246"	FALSE
"22948"	"ENSG00000180747"	FALSE
"22949"	"ENSG00000197006"	TRUE
"22950"	"ENSG00000261596"	FALSE
"22951"	"ENSG00000140749"	FALSE
"22952"	"ENSG00000155719"	FALSE
"22953"	"ENSG00000248124"	FALSE
"22954"	"ENSG00000185864"	FALSE
"22955"	"ENSG00000185710"	FALSE
"22956"	"ENSG00000140740"	TRUE
"22957"	"ENSG00000155714"	FALSE
"22958"	"ENSG00000185716"	FALSE
"22959"	"ENSG00000260277"	FALSE
"22960"	"ENSG00000175267"	FALSE
"22961"	"ENSG00000103319"	TRUE
"22962"	"ENSG00000261113"	TRUE
"22963"	"ENSG00000058600"	TRUE
"22964"	"ENSG00000140743"	TRUE
"22965"	"ENSG00000260635"	FALSE
"22966"	"ENSG00000260790"	FALSE
"22967"	"ENSG00000230872"	FALSE
"22968"	"ENSG00000257122"	TRUE
"22969"	"ENSG00000237296"	FALSE
"22970"	"ENSG00000243716"	FALSE
"22971"	"ENSG00000260905"	FALSE
"22972"	"ENSG00000265058"	FALSE
"22973"	"ENSG00000261090"	FALSE
"22974"	"ENSG00000103404"	TRUE
"22975"	"ENSG00000166828"	TRUE
"22976"	"ENSG00000260741"	FALSE
"22977"	"ENSG00000168447"	FALSE
"22978"	"ENSG00000168434"	FALSE
"22979"	"ENSG00000259782"	FALSE
"22980"	"ENSG00000260136"	FALSE
"22981"	"ENSG00000103365"	TRUE
"22982"	"ENSG00000261528"	FALSE
"22983"	"ENSG00000103356"	FALSE
"22984"	"ENSG00000103353"	FALSE
"22985"	"ENSG00000260751"	FALSE
"22986"	"ENSG00000004779"	FALSE
"22987"	"ENSG00000083093"	TRUE
"22988"	"ENSG00000261723"	FALSE
"22989"	"ENSG00000166847"	TRUE
"22990"	"ENSG00000260482"	FALSE
"22991"	"ENSG00000259806"	FALSE
"22992"	"ENSG00000166851"	TRUE
"22993"	"ENSG00000261266"	FALSE
"22994"	"ENSG00000134398"	FALSE
"22995"	"ENSG00000166869"	FALSE
"22996"	"ENSG00000264465"	FALSE
"22997"	"ENSG00000260072"	FALSE
"22998"	"ENSG00000122257"	FALSE
"22999"	"ENSG00000224310"	FALSE
"23000"	"ENSG00000090905"	FALSE
"23001"	"ENSG00000261669"	FALSE
"23002"	"ENSG00000158865"	FALSE
"23003"	"ENSG00000140750"	TRUE
"23004"	"ENSG00000260714"	FALSE
"23005"	"ENSG00000262587"	TRUE
"23006"	"ENSG00000262155"	TRUE
"23007"	"ENSG00000271105"	FALSE
"23008"	"ENSG00000263326"	FALSE
"23009"	"ENSG00000260448"	TRUE
"23010"	"ENSG00000205629"	TRUE
"23011"	"ENSG00000260034"	FALSE
"23012"	"ENSG00000155592"	FALSE
"23013"	"ENSG00000259955"	FALSE
"23014"	"ENSG00000260690"	FALSE
"23015"	"ENSG00000230330"	FALSE
"23016"	"ENSG00000231876"	FALSE
"23017"	"ENSG00000260580"	FALSE
"23018"	"ENSG00000261557"	FALSE
"23019"	"ENSG00000155666"	FALSE
"23020"	"ENSG00000259940"	FALSE
"23021"	"ENSG00000169189"	FALSE
"23022"	"ENSG00000245888"	FALSE
"23023"	"ENSG00000077238"	TRUE
"23024"	"ENSG00000103522"	FALSE
"23025"	"ENSG00000259954"	FALSE
"23026"	"ENSG00000077235"	FALSE
"23027"	"ENSG00000047578"	FALSE
"23028"	"ENSG00000261736"	FALSE
"23029"	"ENSG00000261329"	FALSE
"23030"	"ENSG00000169180"	FALSE
"23031"	"ENSG00000260452"	FALSE
"23032"	"ENSG00000250982"	FALSE
"23033"	"ENSG00000246465"	FALSE
"23034"	"ENSG00000188322"	TRUE
"23035"	"ENSG00000198156"	FALSE
"23036"	"ENSG00000271623"	FALSE
"23037"	"ENSG00000205609"	FALSE
"23038"	"ENSG00000261089"	FALSE
"23039"	"ENSG00000270118"	FALSE
"23040"	"ENSG00000233232"	FALSE
"23041"	"ENSG00000188603"	FALSE
"23042"	"ENSG00000184730"	FALSE
"23043"	"ENSG00000176046"	TRUE
"23044"	"ENSG00000176476"	FALSE
"23045"	"ENSG00000197165"	TRUE
"23046"	"ENSG00000196502"	TRUE
"23047"	"ENSG00000255524"	FALSE
"23048"	"ENSG00000184110"	FALSE
"23049"	"ENSG00000259982"	TRUE
"23050"	"ENSG00000270424"	FALSE
"23051"	"ENSG00000196993"	FALSE
"23052"	"ENSG00000251417"	FALSE
"23053"	"ENSG00000240634"	FALSE
"23054"	"ENSG00000260796"	FALSE
"23055"	"ENSG00000168488"	FALSE
"23056"	"ENSG00000260570"	FALSE
"23057"	"ENSG00000178952"	FALSE
"23058"	"ENSG00000178188"	TRUE
"23059"	"ENSG00000261766"	FALSE
"23060"	"ENSG00000196296"	TRUE
"23061"	"ENSG00000260442"	FALSE
"23062"	"ENSG00000177548"	TRUE
"23063"	"ENSG00000177455"	FALSE
"23064"	"ENSG00000176953"	FALSE
"23065"	"ENSG00000260853"	FALSE
"23066"	"ENSG00000169682"	FALSE
"23067"	"ENSG00000261067"	FALSE
"23068"	"ENSG00000260367"	FALSE
"23069"	"ENSG00000213658"	FALSE
"23070"	"ENSG00000261552"	FALSE
"23071"	"ENSG00000196796"	FALSE
"23072"	"ENSG00000260908"	FALSE
"23073"	"ENSG00000103472"	FALSE
"23074"	"ENSG00000260517"	FALSE
"23075"	"ENSG00000196927"	FALSE
"23076"	"ENSG00000198106"	FALSE
"23077"	"ENSG00000260953"	FALSE
"23078"	"ENSG00000254206"	FALSE
"23079"	"ENSG00000254634"	FALSE
"23080"	"ENSG00000261740"	FALSE
"23081"	"ENSG00000183336"	FALSE
"23082"	"ENSG00000181625"	TRUE
"23083"	"ENSG00000213648"	TRUE
"23084"	"ENSG00000258150"	FALSE
"23085"	"ENSG00000257691"	FALSE
"23086"	"ENSG00000169203"	FALSE
"23087"	"ENSG00000205534"	FALSE
"23088"	"ENSG00000260727"	TRUE
"23089"	"ENSG00000197471"	FALSE
"23090"	"ENSG00000103485"	FALSE
"23091"	"ENSG00000185905"	FALSE
"23092"	"ENSG00000260719"	FALSE
"23093"	"ENSG00000174992"	FALSE
"23094"	"ENSG00000262756"	FALSE
"23095"	"ENSG00000079616"	TRUE
"23096"	"ENSG00000103495"	TRUE
"23097"	"ENSG00000259952"	TRUE
"23098"	"ENSG00000238045"	TRUE
"23099"	"ENSG00000261962"	TRUE
"23100"	"ENSG00000167371"	TRUE
"23101"	"ENSG00000185928"	TRUE
"23102"	"ENSG00000261690"	TRUE
"23103"	"ENSG00000013364"	FALSE
"23104"	"ENSG00000103502"	FALSE
"23105"	"ENSG00000214725"	FALSE
"23106"	"ENSG00000174938"	FALSE
"23107"	"ENSG00000174939"	FALSE
"23108"	"ENSG00000174943"	FALSE
"23109"	"ENSG00000260114"	FALSE
"23110"	"ENSG00000247735"	FALSE
"23111"	"ENSG00000149932"	FALSE
"23112"	"ENSG00000149930"	FALSE
"23113"	"ENSG00000149929"	FALSE
"23114"	"ENSG00000169592"	TRUE
"23115"	"ENSG00000149927"	FALSE
"23116"	"ENSG00000167194"	FALSE
"23117"	"ENSG00000149926"	FALSE
"23118"	"ENSG00000149925"	FALSE
"23119"	"ENSG00000149923"	FALSE
"23120"	"ENSG00000149922"	TRUE
"23121"	"ENSG00000090238"	TRUE
"23122"	"ENSG00000250616"	FALSE
"23123"	"ENSG00000102886"	TRUE
"23124"	"ENSG00000261367"	FALSE
"23125"	"ENSG00000102882"	FALSE
"23126"	"ENSG00000102879"	FALSE
"23127"	"ENSG00000169627"	FALSE
"23128"	"ENSG00000132207"	FALSE
"23129"	"ENSG00000213599"	FALSE
"23130"	"ENSG00000261052"	TRUE
"23131"	"ENSG00000258130"	FALSE
"23132"	"ENSG00000261444"	FALSE
"23133"	"ENSG00000183604"	FALSE
"23134"	"ENSG00000198064"	FALSE
"23135"	"ENSG00000169217"	FALSE
"23136"	"ENSG00000260219"	FALSE
"23137"	"ENSG00000169221"	FALSE
"23138"	"ENSG00000180035"	TRUE
"23139"	"ENSG00000180096"	FALSE
"23140"	"ENSG00000179965"	FALSE
"23141"	"ENSG00000179958"	FALSE
"23142"	"ENSG00000179918"	FALSE
"23143"	"ENSG00000005844"	TRUE
"23144"	"ENSG00000261346"	FALSE
"23145"	"ENSG00000260487"	FALSE
"23146"	"ENSG00000261332"	FALSE
"23147"	"ENSG00000169957"	TRUE
"23148"	"ENSG00000169955"	FALSE
"23149"	"ENSG00000235560"	FALSE
"23150"	"ENSG00000260494"	FALSE
"23151"	"ENSG00000169951"	TRUE
"23152"	"ENSG00000229809"	FALSE
"23153"	"ENSG00000239791"	FALSE
"23154"	"ENSG00000197162"	FALSE
"23155"	"ENSG00000260167"	FALSE
"23156"	"ENSG00000261588"	FALSE
"23157"	"ENSG00000156853"	FALSE
"23158"	"ENSG00000260113"	FALSE
"23159"	"ENSG00000156858"	TRUE
"23160"	"ENSG00000156860"	TRUE
"23161"	"ENSG00000261840"	FALSE
"23162"	"ENSG00000080603"	FALSE
"23163"	"ENSG00000156873"	FALSE
"23164"	"ENSG00000196118"	FALSE
"23165"	"ENSG00000103549"	TRUE
"23166"	"ENSG00000262026"	FALSE
"23167"	"ENSG00000102870"	FALSE
"23168"	"ENSG00000260082"	FALSE
"23169"	"ENSG00000099385"	FALSE
"23170"	"ENSG00000260083"	FALSE
"23171"	"ENSG00000262721"	FALSE
"23172"	"ENSG00000211591"	FALSE
"23173"	"ENSG00000150281"	TRUE
"23174"	"ENSG00000260852"	FALSE
"23175"	"ENSG00000099364"	TRUE
"23176"	"ENSG00000175938"	FALSE
"23177"	"ENSG00000099381"	TRUE
"23178"	"ENSG00000099377"	TRUE
"23179"	"ENSG00000268863"	FALSE
"23180"	"ENSG00000099365"	TRUE
"23181"	"ENSG00000103496"	FALSE
"23182"	"ENSG00000260911"	FALSE
"23183"	"ENSG00000167394"	FALSE
"23184"	"ENSG00000232748"	FALSE
"23185"	"ENSG00000261124"	FALSE
"23186"	"ENSG00000167395"	TRUE
"23187"	"ENSG00000151006"	TRUE
"23188"	"ENSG00000167397"	FALSE
"23189"	"ENSG00000103507"	FALSE
"23190"	"ENSG00000103510"	FALSE
"23191"	"ENSG00000262766"	FALSE
"23192"	"ENSG00000261385"	TRUE
"23193"	"ENSG00000052344"	TRUE
"23194"	"ENSG00000178226"	FALSE
"23195"	"ENSG00000263343"	TRUE
"23196"	"ENSG00000089280"	FALSE
"23197"	"ENSG00000260304"	FALSE
"23198"	"ENSG00000260060"	FALSE
"23199"	"ENSG00000103490"	FALSE
"23200"	"ENSG00000261359"	FALSE
"23201"	"ENSG00000177238"	FALSE
"23202"	"ENSG00000261925"	FALSE
"23203"	"ENSG00000169896"	FALSE
"23204"	"ENSG00000140678"	FALSE
"23205"	"ENSG00000156886"	FALSE
"23206"	"ENSG00000260757"	FALSE
"23207"	"ENSG00000176723"	FALSE
"23208"	"ENSG00000261474"	FALSE
"23209"	"ENSG00000260267"	FALSE
"23210"	"ENSG00000140691"	FALSE
"23211"	"ENSG00000140682"	FALSE
"23212"	"ENSG00000140675"	FALSE
"23213"	"ENSG00000260740"	FALSE
"23214"	"ENSG00000140688"	FALSE
"23215"	"ENSG00000260625"	FALSE
"23216"	"ENSG00000261614"	FALSE
"23217"	"ENSG00000260010"	FALSE
"23218"	"ENSG00000131797"	FALSE
"23219"	"ENSG00000261731"	FALSE
"23220"	"ENSG00000197302"	FALSE
"23221"	"ENSG00000259810"	FALSE
"23222"	"ENSG00000261457"	TRUE
"23223"	"ENSG00000185947"	FALSE
"23224"	"ENSG00000259950"	FALSE
"23225"	"ENSG00000197476"	FALSE
"23226"	"ENSG00000260628"	FALSE
"23227"	"ENSG00000230267"	FALSE
"23228"	"ENSG00000205456"	FALSE
"23229"	"ENSG00000260516"	FALSE
"23230"	"ENSG00000261541"	FALSE
"23231"	"ENSG00000183632"	FALSE
"23232"	"ENSG00000260644"	TRUE
"23233"	"ENSG00000260158"	FALSE
"23234"	"ENSG00000260047"	TRUE
"23235"	"ENSG00000214617"	TRUE
"23236"	"ENSG00000260141"	FALSE
"23237"	"ENSG00000261599"	FALSE
"23238"	"ENSG00000205457"	FALSE
"23239"	"ENSG00000261509"	FALSE
"23240"	"ENSG00000260626"	FALSE
"23241"	"ENSG00000261200"	FALSE
"23242"	"ENSG00000261405"	TRUE
"23243"	"ENSG00000263277"	FALSE
"23244"	"ENSG00000259882"	FALSE
"23245"	"ENSG00000260518"	FALSE
"23246"	"ENSG00000260781"	TRUE
"23247"	"ENSG00000205452"	FALSE
"23248"	"ENSG00000198555"	FALSE
"23249"	"ENSG00000261217"	FALSE
"23250"	"ENSG00000260087"	FALSE
"23251"	"ENSG00000259987"	FALSE
"23252"	"ENSG00000256642"	FALSE
"23253"	"ENSG00000207986"	FALSE
"23254"	"ENSG00000260854"	FALSE
"23255"	"ENSG00000256579"	FALSE
"23256"	"ENSG00000261053"	FALSE
"23257"	"ENSG00000260809"	TRUE
"23258"	"ENSG00000261800"	FALSE
"23259"	"ENSG00000261461"	FALSE
"23260"	"ENSG00000261274"	FALSE
"23261"	"ENSG00000260958"	FALSE
"23262"	"ENSG00000260680"	FALSE
"23263"	"ENSG00000171241"	FALSE
"23264"	"ENSG00000261512"	TRUE
"23265"	"ENSG00000259856"	FALSE
"23266"	"ENSG00000069329"	TRUE
"23267"	"ENSG00000261131"	FALSE
"23268"	"ENSG00000091651"	FALSE
"23269"	"ENSG00000261788"	FALSE
"23270"	"ENSG00000140795"	FALSE
"23271"	"ENSG00000155330"	FALSE
"23272"	"ENSG00000166123"	FALSE
"23273"	"ENSG00000069345"	TRUE
"23274"	"ENSG00000261173"	FALSE
"23275"	"ENSG00000259821"	FALSE
"23276"	"ENSG00000171208"	TRUE
"23277"	"ENSG00000260281"	FALSE
"23278"	"ENSG00000129636"	FALSE
"23279"	"ENSG00000260744"	FALSE
"23280"	"ENSG00000102893"	FALSE
"23281"	"ENSG00000262038"	FALSE
"23282"	"ENSG00000261336"	FALSE
"23283"	"ENSG00000259918"	FALSE
"23284"	"ENSG00000261231"	FALSE
"23285"	"ENSG00000261017"	FALSE
"23286"	"ENSG00000140798"	TRUE
"23287"	"ENSG00000261538"	TRUE
"23288"	"ENSG00000121270"	TRUE
"23289"	"ENSG00000102910"	TRUE
"23290"	"ENSG00000196470"	TRUE
"23291"	"ENSG00000265077"	FALSE
"23292"	"ENSG00000102921"	TRUE
"23293"	"ENSG00000261267"	FALSE
"23294"	"ENSG00000260086"	FALSE
"23295"	"ENSG00000260052"	FALSE
"23296"	"ENSG00000261623"	FALSE
"23297"	"ENSG00000265708"	FALSE
"23298"	"ENSG00000261751"	FALSE
"23299"	"ENSG00000205423"	FALSE
"23300"	"ENSG00000259843"	FALSE
"23301"	"ENSG00000155393"	FALSE
"23302"	"ENSG00000260381"	FALSE
"23303"	"ENSG00000260031"	FALSE
"23304"	"ENSG00000121274"	FALSE
"23305"	"ENSG00000121281"	FALSE
"23306"	"ENSG00000166164"	FALSE
"23307"	"ENSG00000261393"	TRUE
"23308"	"ENSG00000140807"	TRUE
"23309"	"ENSG00000205414"	FALSE
"23310"	"ENSG00000261685"	FALSE
"23311"	"ENSG00000260249"	FALSE
"23312"	"ENSG00000167208"	FALSE
"23313"	"ENSG00000167207"	FALSE
"23314"	"ENSG00000270120"	FALSE
"23315"	"ENSG00000260929"	FALSE
"23316"	"ENSG00000083799"	FALSE
"23317"	"ENSG00000260616"	FALSE
"23318"	"ENSG00000260620"	FALSE
"23319"	"ENSG00000260818"	FALSE
"23320"	"ENSG00000224578"	FALSE
"23321"	"ENSG00000260975"	FALSE
"23322"	"ENSG00000103460"	FALSE
"23323"	"ENSG00000234337"	FALSE
"23324"	"ENSG00000260326"	FALSE
"23325"	"ENSG00000261550"	FALSE
"23326"	"ENSG00000177200"	FALSE
"23327"	"ENSG00000261056"	FALSE
"23328"	"ENSG00000259962"	FALSE
"23329"	"ENSG00000260078"	TRUE
"23330"	"ENSG00000261804"	FALSE
"23331"	"ENSG00000262714"	FALSE
"23332"	"ENSG00000103479"	FALSE
"23333"	"ENSG00000166971"	TRUE
"23334"	"ENSG00000103494"	FALSE
"23335"	"ENSG00000140718"	FALSE
"23336"	"ENSG00000261630"	FALSE
"23337"	"ENSG00000260936"	FALSE
"23338"	"ENSG00000177508"	TRUE
"23339"	"ENSG00000245694"	TRUE
"23340"	"ENSG00000176842"	TRUE
"23341"	"ENSG00000259711"	FALSE
"23342"	"ENSG00000159387"	TRUE
"23343"	"ENSG00000087253"	FALSE
"23344"	"ENSG00000261997"	FALSE
"23345"	"ENSG00000246379"	FALSE
"23346"	"ENSG00000087258"	FALSE
"23347"	"ENSG00000159461"	FALSE
"23348"	"ENSG00000260621"	FALSE
"23349"	"ENSG00000167005"	FALSE
"23350"	"ENSG00000087263"	FALSE
"23351"	"ENSG00000125124"	FALSE
"23352"	"ENSG00000125148"	TRUE
"23353"	"ENSG00000205362"	FALSE
"23354"	"ENSG00000198417"	TRUE
"23355"	"ENSG00000125144"	TRUE
"23356"	"ENSG00000205358"	FALSE
"23357"	"ENSG00000187193"	TRUE
"23358"	"ENSG00000102900"	FALSE
"23359"	"ENSG00000070915"	FALSE
"23360"	"ENSG00000051108"	FALSE
"23361"	"ENSG00000261270"	FALSE
"23362"	"ENSG00000261114"	FALSE
"23363"	"ENSG00000140853"	FALSE
"23364"	"ENSG00000140848"	FALSE
"23365"	"ENSG00000172775"	FALSE
"23366"	"ENSG00000159579"	TRUE
"23367"	"ENSG00000102931"	TRUE
"23368"	"ENSG00000260038"	FALSE
"23369"	"ENSG00000260946"	TRUE
"23370"	"ENSG00000102934"	TRUE
"23371"	"ENSG00000102962"	FALSE
"23372"	"ENSG00000006210"	FALSE
"23373"	"ENSG00000005194"	TRUE
"23374"	"ENSG00000088682"	FALSE
"23375"	"ENSG00000102978"	FALSE
"23376"	"ENSG00000125170"	TRUE
"23377"	"ENSG00000135736"	TRUE
"23378"	"ENSG00000205336"	TRUE
"23379"	"ENSG00000182885"	FALSE
"23380"	"ENSG00000159625"	FALSE
"23381"	"ENSG00000140854"	FALSE
"23382"	"ENSG00000140859"	TRUE
"23383"	"ENSG00000187185"	FALSE
"23384"	"ENSG00000070729"	FALSE
"23385"	"ENSG00000159648"	FALSE
"23386"	"ENSG00000166188"	FALSE
"23387"	"ENSG00000103005"	FALSE
"23388"	"ENSG00000102996"	TRUE
"23389"	"ENSG00000070761"	TRUE
"23390"	"ENSG00000260545"	TRUE
"23391"	"ENSG00000260927"	FALSE
"23392"	"ENSG00000070770"	TRUE
"23393"	"ENSG00000103021"	FALSE
"23394"	"ENSG00000103023"	FALSE
"23395"	"ENSG00000181938"	FALSE
"23396"	"ENSG00000261078"	FALSE
"23397"	"ENSG00000260186"	FALSE
"23398"	"ENSG00000103034"	FALSE
"23399"	"ENSG00000103037"	FALSE
"23400"	"ENSG00000125107"	FALSE
"23401"	"ENSG00000103042"	FALSE
"23402"	"ENSG00000125166"	TRUE
"23403"	"ENSG00000245768"	TRUE
"23404"	"ENSG00000244043"	FALSE
"23405"	"ENSG00000260240"	FALSE
"23406"	"ENSG00000260013"	FALSE
"23407"	"ENSG00000261807"	FALSE
"23408"	"ENSG00000261278"	FALSE
"23409"	"ENSG00000261590"	FALSE
"23410"	"ENSG00000261310"	FALSE
"23411"	"ENSG00000224631"	FALSE
"23412"	"ENSG00000150394"	FALSE
"23413"	"ENSG00000260115"	FALSE
"23414"	"ENSG00000261502"	FALSE
"23415"	"ENSG00000261653"	FALSE
"23416"	"ENSG00000261028"	FALSE
"23417"	"ENSG00000260668"	FALSE
"23418"	"ENSG00000260834"	FALSE
"23419"	"ENSG00000261742"	FALSE
"23420"	"ENSG00000166546"	FALSE
"23421"	"ENSG00000247270"	FALSE
"23422"	"ENSG00000166548"	FALSE
"23423"	"ENSG00000260755"	FALSE
"23424"	"ENSG00000261519"	FALSE
"23425"	"ENSG00000217555"	FALSE
"23426"	"ENSG00000254788"	FALSE
"23427"	"ENSG00000089505"	FALSE
"23428"	"ENSG00000140932"	FALSE
"23429"	"ENSG00000260650"	FALSE
"23430"	"ENSG00000140931"	FALSE
"23431"	"ENSG00000183723"	FALSE
"23432"	"ENSG00000135720"	FALSE
"23433"	"ENSG00000260465"	FALSE
"23434"	"ENSG00000260558"	FALSE
"23435"	"ENSG00000246777"	FALSE
"23436"	"ENSG00000249961"	FALSE
"23437"	"ENSG00000159593"	FALSE
"23438"	"ENSG00000258122"	FALSE
"23439"	"ENSG00000168748"	FALSE
"23440"	"ENSG00000172840"	FALSE
"23441"	"ENSG00000261705"	FALSE
"23442"	"ENSG00000261088"	TRUE
"23443"	"ENSG00000166595"	FALSE
"23444"	"ENSG00000172831"	FALSE
"23445"	"ENSG00000265408"	FALSE
"23446"	"ENSG00000172828"	TRUE
"23447"	"ENSG00000172824"	FALSE
"23448"	"ENSG00000265918"	FALSE
"23449"	"ENSG00000067955"	FALSE
"23450"	"ENSG00000125149"	FALSE
"23451"	"ENSG00000237172"	FALSE
"23452"	"ENSG00000102871"	FALSE
"23453"	"ENSG00000135722"	FALSE
"23454"	"ENSG00000102878"	FALSE
"23455"	"ENSG00000140939"	TRUE
"23456"	"ENSG00000196123"	TRUE
"23457"	"ENSG00000179044"	TRUE
"23458"	"ENSG00000205250"	TRUE
"23459"	"ENSG00000102890"	FALSE
"23460"	"ENSG00000125122"	FALSE
"23461"	"ENSG00000168701"	FALSE
"23462"	"ENSG00000135723"	TRUE
"23463"	"ENSG00000135740"	TRUE
"23464"	"ENSG00000262691"	TRUE
"23465"	"ENSG00000196155"	FALSE
"23466"	"ENSG00000168676"	FALSE
"23467"	"ENSG00000159708"	FALSE
"23468"	"ENSG00000159713"	FALSE
"23469"	"ENSG00000159714"	FALSE
"23470"	"ENSG00000176387"	TRUE
"23471"	"ENSG00000261320"	TRUE
"23472"	"ENSG00000203401"	TRUE
"23473"	"ENSG00000159720"	FALSE
"23474"	"ENSG00000270049"	FALSE
"23475"	"ENSG00000039523"	FALSE
"23476"	"ENSG00000261396"	FALSE
"23477"	"ENSG00000259945"	FALSE
"23478"	"ENSG00000260894"	FALSE
"23479"	"ENSG00000261386"	TRUE
"23480"	"ENSG00000259804"	FALSE
"23481"	"ENSG00000102974"	TRUE
"23482"	"ENSG00000237718"	FALSE
"23483"	"ENSG00000159753"	TRUE
"23484"	"ENSG00000102977"	FALSE
"23485"	"ENSG00000102981"	TRUE
"23486"	"ENSG00000124074"	TRUE
"23487"	"ENSG00000159761"	FALSE
"23488"	"ENSG00000141098"	TRUE
"23489"	"ENSG00000141084"	TRUE
"23490"	"ENSG00000270165"	FALSE
"23491"	"ENSG00000102904"	FALSE
"23492"	"ENSG00000102901"	FALSE
"23493"	"ENSG00000168286"	FALSE
"23494"	"ENSG00000102898"	FALSE
"23495"	"ENSG00000038358"	TRUE
"23496"	"ENSG00000263126"	FALSE
"23497"	"ENSG00000159792"	FALSE
"23498"	"ENSG00000141086"	FALSE
"23499"	"ENSG00000261884"	FALSE
"23500"	"ENSG00000205220"	FALSE
"23501"	"ENSG00000213398"	TRUE
"23502"	"ENSG00000124067"	TRUE
"23503"	"ENSG00000167264"	FALSE
"23504"	"ENSG00000182810"	FALSE
"23505"	"ENSG00000261864"	FALSE
"23506"	"ENSG00000072736"	TRUE
"23507"	"ENSG00000262514"	FALSE
"23508"	"ENSG00000263276"	TRUE
"23509"	"ENSG00000262160"	TRUE
"23510"	"ENSG00000103067"	TRUE
"23511"	"ENSG00000261469"	TRUE
"23512"	"ENSG00000103066"	TRUE
"23513"	"ENSG00000260441"	TRUE
"23514"	"ENSG00000103064"	FALSE
"23515"	"ENSG00000252026"	FALSE
"23516"	"ENSG00000103061"	FALSE
"23517"	"ENSG00000132600"	TRUE
"23518"	"ENSG00000259797"	FALSE
"23519"	"ENSG00000103056"	FALSE
"23520"	"ENSG00000241334"	FALSE
"23521"	"ENSG00000184939"	TRUE
"23522"	"ENSG00000260084"	FALSE
"23523"	"ENSG00000062038"	TRUE
"23524"	"ENSG00000260577"	FALSE
"23525"	"ENSG00000261395"	FALSE
"23526"	"ENSG00000039068"	FALSE
"23527"	"ENSG00000260798"	FALSE
"23528"	"ENSG00000260459"	FALSE
"23529"	"ENSG00000103047"	TRUE
"23530"	"ENSG00000260999"	FALSE
"23531"	"ENSG00000266801"	FALSE
"23532"	"ENSG00000244378"	FALSE
"23533"	"ENSG00000103044"	TRUE
"23534"	"ENSG00000168802"	TRUE
"23535"	"ENSG00000141076"	TRUE
"23536"	"ENSG00000168807"	TRUE
"23537"	"ENSG00000265113"	FALSE
"23538"	"ENSG00000132612"	FALSE
"23539"	"ENSG00000213380"	FALSE
"23540"	"ENSG00000258429"	FALSE
"23541"	"ENSG00000132603"	TRUE
"23542"	"ENSG00000157315"	FALSE
"23543"	"ENSG00000132604"	TRUE
"23544"	"ENSG00000103018"	TRUE
"23545"	"ENSG00000261527"	FALSE
"23546"	"ENSG00000102908"	TRUE
"23547"	"ENSG00000181019"	FALSE
"23548"	"ENSG00000261602"	FALSE
"23549"	"ENSG00000262136"	TRUE
"23550"	"ENSG00000141101"	TRUE
"23551"	"ENSG00000260290"	FALSE
"23552"	"ENSG00000198373"	TRUE
"23553"	"ENSG00000157322"	TRUE
"23554"	"ENSG00000196696"	FALSE
"23555"	"ENSG00000255185"	TRUE
"23556"	"ENSG00000241183"	FALSE
"23557"	"ENSG00000090857"	FALSE
"23558"	"ENSG00000247228"	FALSE
"23559"	"ENSG00000157335"	FALSE
"23560"	"ENSG00000269746"	FALSE
"23561"	"ENSG00000261556"	FALSE
"23562"	"ENSG00000269866"	FALSE
"23563"	"ENSG00000223496"	FALSE
"23564"	"ENSG00000090861"	FALSE
"23565"	"ENSG00000265230"	FALSE
"23566"	"ENSG00000265648"	FALSE
"23567"	"ENSG00000157349"	FALSE
"23568"	"ENSG00000261777"	FALSE
"23569"	"ENSG00000168872"	TRUE
"23570"	"ENSG00000157350"	TRUE
